CSI_DATA,AP,3C:71:BF:6D:2A:78,-73,11,1,0,1,1,1,0,0,0,0,-93,0,1,1,80272146,0,101,0,0,80.363225,384,[101 -48 5 0 0 0 0 0 0 0 5 2 23 12 25 13 27 16 28 19 27 20 24 22 22 23 20 24 19 25 18 25 20 27 20 27 18 26 16 26 16 25 16 25 14 23 12 21 12 21 12 20 14 19 15 18 14 17 16 17 18 16 18 14 10 6 20 11 20 10 22 10 22 10 23 10 25 11 25 10 24 8 25 7 27 5 27 5 26 6 26 7 27 8 27 7 28 6 29 5 27 4 25 3 25 3 26 4 26 4 26 3 26 3 25 3 24 1 5 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,3C:71:BF:6D:2A:78,-73,11,1,0,1,1,1,0,0,0,0,-93,0,1,1,80275970,0,101,0,0,80.368088,384,[101 -48 5 0 0 0 0 0 0 0 -4 2 -16 8 -18 8 -19 9 -21 8 -22 6 -22 4 -23 3 -22 3 -21 2 -22 1 -23 0 -23 0 -21 0 -21 -1 -20 -1 -20 -1 -18 -1 -18 -1 -17 0 -16 -1 -16 -1 -16 0 -16 1 -16 2 -16 3 -15 4 -8 2 -15 6 -15 8 -15 8 -14 8 -14 8 -15 9 -15 9 -15 9 -15 11 -14 12 -14 13 -15 11 -15 11 -14 12 -14 13 -14 13 -14 13 -13 13 -12 12 -12 12 -13 12 -13 11 -12 12 -11 12 -11 12 -11 12 -3 3 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,3C:71:BF:6D:2A:78,-73,11,1,0,1,1,1,0,0,0,0,-93,0,1,1,80279740,0,101,0,0,80.373439,384,[101 -48 5 0 0 0 0 0 0 0 3 -3 15 -10 16 -10 18 -9 20 -8 21 -6 20 -5 20 -4 20 -3 20 -3 20 -2 21 -2 21 -2 20 -1 19 -1 19 0 18 -1 18 0 16 0 15 0 15 0 15 -1 15 -1 14 -3 14 -4 14 -5 14 -6 7 -3 14 -6 13 -8 13 -9 13 -9 14 -9 15 -10 15 -11 14 -11 13 -11 12 -12 12 -13 13 -13 13 -13 13 -13 13 -13 14 -14 14 -14 12 -14 11 -14 11 -14 11 -13 11 -12 10 -13 10 -14 11 -13 9 -13 2 -4 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,3C:71:BF:6D:2A:78,-73,11,1,0,1,1,1,0,0,0,0,-93,0,1,1,80287386,0,101,0,0,80.384055,384,[101 -48 5 0 0 0 0 0 0 0 -5 0 -20 2 -21 2 -22 1 -23 0 -22 -2 -22 -3 -22 -4 -21 -5 -20 -6 -20 -6 -21 -7 -22 -8 -21 -7 -19 -8 -18 -8 -19 -7 -18 -6 -16 -6 -16 -6 -15 -6 -15 -6 -15 -5 -16 -5 -16 -3 -17 -2 -16 -1 -8 0 -16 1 -16 2 -17 3 -16 2 -16 2 -17 3 -18 4 -17 4 -17 5 -17 7 -18 7 -18 6 -18 7 -18 7 -17 7 -18 7 -18 8 -18 9 -16 8 -15 8 -15 7 -16 7 -15 8 -15 9 -15 8 -15 7 -4 1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,3C:71:BF:6D:2A:78,-73,11,1,0,1,1,1,0,0,0,0,-93,0,1,1,80291741,0,101,0,0,80.389379,384,[101 -48 5 0 0 0 0 0 0 0 3 2 14 10 15 11 15 13 15 15 13 16 12 17 11 17 10 17 9 17 9 18 9 19 10 20 8 19 7 18 7 17 7 17 6 16 5 15 6 14 6 14 6 14 6 13 6 12 7 11 9 11 10 10 5 5 11 11 12 10 13 9 13 9 13 9 14 10 14 9 15 9 15 8 16 7 16 7 16 8 17 8 17 7 16 7 16 7 17 7 16 6 14 6 14 6 15 7 15 6 16 5 16 4 15 5 14 5 3 1 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,3C:71:BF:6D:2A:78,-69,11,0,0,0,0,0,0,0,0,0,-93,0,1,1,80297164,0,101,0,0,80.394009,128,[101 -48 5 0 0 0 0 0 0 0 -6 0 -23 0 -24 -1 -25 -1 -26 -2 -26 -4 -26 -6 -25 -6 -25 -8 -24 -9 -24 -10 -23 -10 -23 -10 -22 -9 -21 -9 -20 -9 -20 -8 -20 -9 -19 -8 -18 -7 -18 -6 -18 -5 -18 -5 -17 -4 -17 -3 -17 -1 -17 0 -8 1 -17 2 -18 3 -18 4 -18 4 -17 5 -18 7 -18 7 -18 8 -18 8 -19 8 -19 8 -19 8 -19 9 -20 9 -20 8 -19 9 -19 9 -19 9 -18 9 -18 9 -17 9 -17 9 -17 10 -16 10 -16 10 -15 10 -4 2 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,3C:71:BF:6D:2A:78,-73,11,1,0,1,1,1,0,0,0,0,-93,0,1,1,80359978,0,101,0,0,80.416456,384,[101 -48 5 0 0 0 0 0 0 0 3 4 12 18 11 19 12 22 11 24 9 25 8 26 7 26 5 25 3 24 3 24 3 26 3 27 2 26 1 24 1 23 2 22 2 21 1 19 2 19 2 19 2 19 2 18 3 16 4 15 6 16 7 17 4 8 10 16 11 15 12 15 12 14 12 14 13 16 14 16 15 14 16 13 17 11 17 12 16 13 16 13 16 13 17 12 17 12 18 12 17 11 17 9 16 9 16 10 16 10 16 9 16 9 16 9 17 9 4 2 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,3C:71:BF:6D:2A:78,-73,11,1,0,1,1,1,0,0,0,0,-93,0,1,1,80361810,0,101,0,0,80.420739,384,[101 -48 5 0 0 0 0 0 0 0 -6 -2 -21 -7 -23 -8 -24 -11 -25 -14 -23 -15 -22 -16 -22 -16 -20 -16 -19 -17 -19 -18 -20 -19 -20 -18 -19 -18 -17 -19 -16 -19 -16 -18 -13 -17 -12 -15 -13 -14 -14 -14 -14 -14 -14 -12 -14 -11 -14 -11 -15 -11 -16 -10 -9 -5 -19 -8 -20 -7 -20 -5 -18 -5 -19 -6 -21 -5 -21 -4 -21 -3 -21 -2 -21 -1 -22 -1 -22 -3 -22 -2 -22 -2 -22 -2 -22 -1 -24 0 -23 1 -21 1 -21 1 -22 0 -21 0 -21 1 -20 2 -20 2 -19 2 -5 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,3C:71:BF:6D:2A:78,-73,11,1,0,1,1,1,0,0,0,0,-93,0,1,1,80363014,0,101,0,0,80.426442,384,[101 -48 5 0 0 0 0 0 0 0 2 -4 12 -13 13 -14 15 -15 16 -15 17 -13 17 -12 19 -11 19 -9 19 -9 19 -9 20 -9 20 -9 19 -8 19 -7 19 -6 18 -7 17 -7 16 -7 14 -6 14 -6 14 -6 13 -7 12 -7 13 -8 12 -10 11 -10 5 -5 10 -11 10 -12 10 -13 10 -13 10 -13 10 -14 9 -14 8 -15 8 -16 7 -17 7 -17 8 -17 8 -17 8 -17 7 -17 7 -18 7 -18 6 -17 5 -17 6 -16 6 -16 6 -16 5 -16 5 -16 4 -16 4 -15 1 -4 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,3C:71:BF:6D:2A:78,-73,11,1,0,1,1,1,0,0,0,0,-93,0,1,1,80363453,0,101,0,0,80.431686,384,[101 -48 5 0 0 0 0 0 0 0 -5 -1 -18 -4 -19 -5 -20 -7 -21 -8 -20 -9 -19 -10 -19 -12 -18 -13 -17 -13 -16 -14 -17 -14 -17 -14 -16 -14 -15 -14 -14 -14 -15 -14 -13 -12 -12 -12 -12 -12 -12 -12 -11 -11 -12 -9 -12 -8 -13 -8 -15 -8 -15 -7 -8 -3 -15 -6 -16 -5 -17 -4 -16 -4 -16 -4 -17 -4 -18 -3 -18 -3 -18 -2 -18 0 -18 1 -18 -1 -18 -2 -18 -1 -18 -1 -19 0 -20 0 -19 1 -17 1 -17 1 -17 1 -17 1 -18 1 -17 2 -17 1 -16 1 -4 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,3C:71:BF:6D:2A:78,-73,11,1,0,1,1,1,0,0,0,0,-93,0,1,1,80363982,0,101,0,0,80.437394,384,[101 -48 5 0 0 0 0 0 0 0 5 -2 22 -7 24 -6 26 -4 27 -3 26 -1 25 1 26 4 25 5 25 5 25 4 26 5 26 6 24 6 22 7 22 6 22 5 20 5 18 5 19 4 19 4 18 3 18 3 17 2 18 1 19 -1 19 -1 9 -2 18 -5 18 -5 18 -7 18 -7 18 -8 19 -9 19 -10 19 -11 18 -12 17 -13 18 -13 19 -12 18 -12 18 -12 18 -12 18 -13 18 -14 17 -14 16 -13 15 -12 16 -12 16 -12 16 -13 15 -14 14 -14 12 -14 2 -4 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,3C:71:BF:6D:2A:78,-73,11,1,0,1,1,1,0,0,0,0,-93,0,1,1,80364286,0,101,0,0,80.442491,384,[101 -48 5 0 0 0 0 0 0 0 5 -1 22 -1 24 0 26 2 26 5 25 6 25 7 24 8 23 9 23 10 23 11 24 12 25 12 24 12 21 12 20 12 19 11 18 10 18 9 17 9 16 9 16 9 16 8 16 7 16 6 18 4 18 2 8 0 17 0 18 -1 19 -2 18 -2 18 -2 20 -2 21 -2 21 -4 20 -5 19 -7 20 -7 20 -6 20 -5 21 -6 21 -7 21 -7 20 -8 20 -8 19 -7 18 -8 18 -7 18 -6 18 -7 18 -8 18 -8 17 -9 4 -3 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,3C:71:BF:6D:2A:78,-73,11,1,0,1,1,1,0,0,0,0,-93,0,1,1,80364698,0,101,0,0,80.447386,384,[101 -48 5 0 0 0 0 0 0 0 -1 -5 -4 -19 -4 -20 -3 -22 -1 -22 0 -22 0 -23 1 -22 3 -21 4 -20 5 -21 4 -22 4 -21 5 -19 5 -19 6 -19 6 -19 6 -19 6 -18 5 -16 4 -15 3 -15 1 -15 1 -15 1 -16 0 -16 -2 -16 -2 -8 -3 -16 -4 -16 -4 -16 -4 -16 -5 -16 -6 -17 -6 -18 -6 -18 -8 -16 -9 -15 -9 -16 -8 -16 -7 -16 -8 -16 -9 -16 -9 -16 -9 -17 -9 -16 -10 -15 -9 -14 -8 -15 -8 -16 -9 -15 -9 -14 -8 -14 -8 -13 -2 -3 0 0 0 0 0 0 0 0 ]
